## name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB170402961,22.528,1.143,17.92,0.362,9.5179,1.2726,-45.93,5.55,0.125,0.006342107599431819,0.7954545454545455,0.043440158840759684,False,True,False,True,False,False
GRB170403583,0.48,0.378,0.08,0.058,16.1144,1.4708,18.373,0.7,0.2,0.1575,0.16666666666666669,0.17840195330893788,True,True,True,False,True,False
GRB170403707,14.016,1.145,4.608,0.362,13.3544,1.9974,41.81,2.28,0.1415525114155251,0.011563757532161548,0.3287671232876712,0.03726131350608929,False,True,True,False,True,False
GRB170405777,78.593,0.572,32.256,0.572,18.4572,1.2817,-25.244,0.05,0.18566539004745966,0.0013512730536707712,0.4104182306312267,0.007867123188933256,False,True,True,False,False,False
GRB170409112,64.001,0.724,18.944,0.572,96.287,2.5703,-7.07,0.225,0.10399837502539015,0.0011764632352366752,0.2959953750722645,0.00954401181850647,False,True,True,False,True,False
GRB170412917,81.601,0.923,30.977,0.362,12.1194,1.1408,25.28,2.81,0.33804732785137437,0.0038236992635729775,0.37961544588914353,0.0061739347989625175,False,False,True,False,True,False
GRB170412988,31.232,1.28,15.616,1.305,7.5737,1.1153,22.03,2.88,0.08196721311475409,0.003359312012899758,0.5,0.04653839606960898,False,True,True,True,True,False
GRB170414551,45.824,5.526,18.176,2.36,4.7725,0.8662,75.89,2.27,0.0335195530726257,0.004042184232701851,0.3966480446927374,0.07028757498166308,False,True,True,True,False,False
GRB170416583,61.952,0.572,48.896,0.572,15.9833,1.7366,-57.02,3.65,0.03305785123966942,0.000305221637866266,0.7892561983471075,0.011762238169401045,False,True,False,False,False,False
GRB170419898,24.064,0.572,3.84,0.572,4.706,1.0003,-15.143,0.05,0.0425531914893617,0.0010114870982344951,0.15957446808510636,0.024070683445060737,False,True,True,True,False,False
GRB170419983,12.541,4.359,3.84,0.724,5.4885,1.3558,-11.23,5.66,0.14265210110836457,0.04958300843085569,0.3061956781755841,0.12107697793105635,False,True,True,True,False,False
GRB170422343,25.344,0.572,9.728,0.362,23.3088,1.6279,16.82,1.21,0.13131313131313127,0.0029636644219977544,0.3838383838383838,0.016705242219267863,False,True,True,False,True,False
GRB170423719,46.593,1.145,14.848,1.379,24.4934,1.5603,-4.26,1.17,0.1263709140858069,0.0031055029001834803,0.31867447899899126,0.030615267889164587,False,True,True,False,True,False
GRB170423872,9.984,0.724,4.096,0.362,8.2569,1.1963,26.37,2.52,0.20512820512820512,0.014875082182774491,0.41025641025641024,0.0469011276353741,False,True,True,True,True,False
GRB170424425,53.249,3.167,20.736,0.572,8.017,0.97,-45.2,0.43,0.20191928486919938,0.012009209096523022,0.38941576367631314,0.025530461475696507,False,True,True,True,False,False
GRB170428136,27.648,3.974,8.704,0.724,6.1244,1.8915,56.23,7.46,0.19444444444444442,0.027948575745884777,0.3148148148148148,0.05228091264920726,False,True,True,True,False,False
GRB170429799,220.163,1.379,73.473,1.999,11.8289,1.4362,-32.77,1.82,0.43371956232427794,0.0027166203060694995,0.333720924951059,0.009317137249970148,False,False,True,False,False,False
GRB170430204,0.384,0.773,0.064,0.231,6.6459,1.086,-15.17,62.38,0.16666666666666666,0.33550347222222227,0.16666666666666666,0.6887960665388686,True,True,True,True,False,False
GRB170501467,47.36,3.415,15.104,1.056,4.5801,0.9494,13.71,2.74,0.06486486486486487,0.004677227903579256,0.3189189189189189,0.032031274157141874,False,True,True,True,True,False
GRB170504734,0.704,1.139,0.256,0.429,4.2877,1.227,27.64,9.71,0.5454545454545454,0.8824896694214877,0.36363636363636365,0.8470335873025465,True,True,True,True,True,True
GRB170506169,0.832,1.95,0.32,0.32,7.7342,1.6302,51.87,9.69,0.5384615384615385,1.2620192307692308,0.38461538461538464,0.9800649101873168,True,True,True,True,False,False
GRB170510217,127.746,0.923,15.616,0.724,22.1853,1.8051,-39.328,0.34,0.07615111236359652,0.0005502127402157375,0.12224257510998388,0.005735906391731521,False,True,True,False,False,False
GRB170511249,40.705,0.572,9.472,0.362,34.5112,2.165,33.315,0.3,0.6100479056626951,0.008572593097630797,0.2326986856651517,0.00947536992432785,False,False,True,False,True,False
GRB170511477,2.304,1.28,1.408,0.975,7.0188,3.1479,56.56,6.79,0.11111111111111112,0.061728395061728406,0.6111111111111112,0.5425341328014631,True,True,True,True,False,False
GRB170511648,1.28,1.557,0.512,0.362,2.411,0.813,77.17,16.52,0.2,0.24328125,0.4,0.5627841296292034,True,True,True,True,False,False
GRB170514152,12.032,2.828,8.96,0.724,6.6476,1.2068,71.93,12.01,0.0425531914893617,0.01000169760072431,0.7446808510638299,0.18508423285817613,False,True,True,True,False,False
GRB170514180,103.938,0.923,12.288,0.362,16.1903,1.383,-25.3,2.21,0.7315226384960265,0.006496136113181247,0.11822432604052416,0.003637641175257522,False,False,True,False,False,False
GRB170516808,11.008,6.802,1.28,3.114,2.5908,1.0178,-6.41,14.49,0.32558139534883723,0.20118138182801518,0.11627906976744187,0.2918672906022114,False,True,True,True,False,False
GRB170520202,6.144,5.081,1.28,0.572,5.0094,0.9594,-5.29,16.51,0.5416666666666667,0.44795057508680564,0.20833333333333334,0.19583361876375247,True,True,True,True,False,False
GRB170521882,7.68,1.999,2.304,1.28,6.7066,2.0052,63.49,9.7,0.4,0.10411458333333334,0.3,0.18405214319054175,False,False,True,True,False,False
GRB170522657,7.424,0.572,2.304,0.362,32.8754,1.5767,25.67,0.19,0.24137931034482754,0.01859765160523186,0.31034482758620685,0.05430802814604546,False,False,True,False,True,False
GRB170527480,49.153,1.557,20.224,0.362,31.6969,1.6335,0.94,1.0,0.1041645474335239,0.003299578873191803,0.4114499623624194,0.014970221674778053,False,True,True,False,True,False
GRB170530581,19.456,1.145,8.448,0.724,6.6478,1.1645,14.58,5.39,0.32894736842105265,0.01935879609591413,0.4342105263157895,0.045141252771164035,False,False,True,True,True,False
GRB170604603,0.32,0.143,0.192,0.091,12.7764,0.9614,40.67,4.1,0.2,0.089375,0.6,0.39084543780118497,True,True,True,False,True,False
GRB170606968,11.264,0.724,2.304,0.362,16.4994,1.313,43.93,3.12,0.25,0.016068892045454548,0.20454545454545453,0.03472301850860106,False,False,True,False,True,False
GRB170607946,18.176,0.362,8.96,0.572,17.8796,1.7529,-39.159,0.64,0.2394366197183099,0.0047687090854989095,0.4929577464788733,0.03296599901589399,False,False,True,False,False,False
GRB170607971,20.928,2.096,5.632,0.362,19.7013,2.5531,9.238,0.05,0.08256880733944955,0.008269505933843953,0.2691131498470948,0.03202554249294195,False,True,True,False,True,False
GRB170610689,19.2,0.362,11.008,0.362,9.7262,1.074,46.48,2.57,0.13333333333333333,0.002513888888888889,0.5733333333333334,0.021733147384031832,False,True,True,True,True,False
GRB170611937,27.904,1.999,19.712,0.724,5.2346,1.4247,-7.37,5.61,0.11009174311926606,0.007886804561905564,0.7064220183486238,0.05687062678375158,False,True,True,True,False,False
GRB170614255,122.626,2.429,60.417,1.619,6.8107,1.0058,37.93,3.48,0.06262945867923606,0.0012405766732329552,0.4926932298207558,0.016418212937849598,False,True,True,True,True,False
GRB170614486,26.88,1.28,8.192,0.724,19.1028,2.9654,47.5,1.86,0.3333333333333333,0.015873015873015876,0.3047619047619048,0.030595431135915167,False,False,True,False,True,False
GRB170614505,5.376,1.639,2.56,1.28,3.3764,1.1054,-37.91,15.16,0.19047619047619047,0.058071145124716554,0.47619047619047616,0.27886547698527947,False,True,True,True,False,False
GRB170616047,9.216,1.619,3.584,0.923,3.9803,1.1831,-3.89,6.96,0.19444444444444448,0.03415858892746914,0.38888888888888895,0.12123383113253258,False,True,True,True,False,False
GRB170616165,56.32,6.085,24.832,2.36,3.3117,1.06,19.67,12.12,0.13181818181818183,0.014242074509297521,0.4409090909090909,0.0634445150670175,False,True,True,True,True,False
GRB170618475,52.481,1.639,16.896,0.572,7.1081,1.0143,26.74,1.97,0.30731121739296124,0.009597436887770117,0.32194508488786416,0.014828496214516278,False,False,True,True,True,False
GRB170621784,32.0,5.894,12.288,1.493,5.0355,1.3977,-26.44,10.35,0.2,0.0368375,0.384,0.08473048830298631,False,True,True,True,False,False
GRB170625692,22.784,8.798,8.704,2.111,2.6755,0.8576,-69.35,7.96,0.1910112359550562,0.07375864000757482,0.3820224719101124,0.17420068284466173,False,True,True,True,False,False
GRB170626401,12.288,0.362,5.888,0.572,44.0489,1.9141,56.469,0.05,0.0625,0.0018412272135416665,0.47916666666666663,0.048642754780861594,False,True,True,False,False,False
GRB170627931,17.152,0.923,7.424,0.572,3.8835,0.712,-58.7,11.85,0.4328358208955223,0.023292179494319443,0.43283582089552236,0.04067767769513832,False,False,True,True,False,False
GRB170629537,28.16,7.186,5.888,0.724,8.4187,1.2105,-46.587,0.05,0.13636363636363635,0.03479790805785124,0.20909090909090908,0.05922805987764214,False,True,True,True,False,False
GRB170705115,22.781,1.377,3.584,0.572,26.6771,2.4401,18.3074,0.0005,0.3369474562135113,0.020366825302050178,0.15732408586102456,0.02684909694154069,False,False,True,False,True,False
GRB170705200,27.648,0.724,8.448,0.572,5.2597,1.2155,-21.94,2.11,0.1574074074074074,0.004121924296982168,0.3055555555555556,0.022182034770819148,False,True,True,True,False,False
GRB170705244,5.888,1.379,2.304,0.81,4.4557,1.1965,-7.43,8.58,0.3043478260869565,0.07127983223062381,0.3913043478260869,0.16529922592298404,False,False,True,True,False,False
GRB170708046,0.144,0.045,0.064,0.023,55.6362,1.9829,19.798,0.5,0.11111111111111112,0.034722222222222224,0.4444444444444445,0.21166320352955795,True,True,True,False,True,False
GRB170709334,1.856,0.898,0.704,0.091,10.0937,1.0484,2.2,7.49,0.31034482758620685,0.15015606420927466,0.3793103448275862,0.18996064115528313,True,True,True,True,True,True
GRB170710340,42.24,4.636,17.152,0.724,4.7857,1.1243,42.679,0.017,0.10303030303030303,0.011307966023875115,0.40606060606060607,0.04774907976035171,False,True,True,True,True,False
GRB170711019,15.104,2.769,4.864,0.81,3.6872,0.8517,-30.69,15.0,0.06779661016949153,0.012429079287561049,0.3220338983050848,0.07975889835172427,False,True,True,True,False,False
GRB170711713,1.152,1.288,0.384,0.143,5.5665,0.9214,17.24,7.96,0.5555555555555555,0.621141975308642,0.33333333333333337,0.39281418875605095,True,True,True,True,True,True
GRB170711931,12.288,2.429,3.072,0.572,9.1528,1.3308,47.85,0.05,0.125,0.02470906575520833,0.25,0.06788965851047397,False,True,True,True,True,False
GRB170714049,0.224,0.396,0.032,0.045,6.0685,0.7532,29.54,5.35,0.8571428571428571,1.5153061224489794,0.14285714285714285,0.32270723258121264,True,True,True,True,True,True
GRB170715878,12.8,1.864,9.216,2.862,5.5123,2.3004,-16.61,7.81,0.13999999999999999,0.020387499999999996,0.7199999999999999,0.24695685359807792,False,True,True,True,False,False
GRB170717952,11.776,1.864,3.84,1.379,3.1566,1.1742,41.11,8.17,0.06521739130434782,0.010323133270321362,0.32608695652173914,0.12797340197078436,False,True,True,True,True,False
GRB170718152,40.192,4.136,10.752,1.493,6.0369,1.6713,-35.0,7.35,0.20382165605095542,0.020974481723396488,0.267515923566879,0.04623551939942718,False,True,True,True,False,False
GRB170722525,37.376,3.916,13.056,1.619,3.9965,1.1568,14.29,4.49,0.06164383561643835,0.006458616766747982,0.3493150684931507,0.05670801701609081,False,True,True,True,True,False
GRB170723076,20.224,2.429,10.752,2.673,3.3683,1.0595,-19.44,12.89,0.13924050632911392,0.016723456777759972,0.5316455696202532,0.14678576362509727,False,True,True,True,False,False
GRB170723677,20.992,3.083,9.728,1.056,3.2873,1.0571,62.68,12.63,0.06097560975609756,0.008955211741522903,0.46341463414634143,0.08463268378588566,False,True,True,True,False,False
GRB170723882,5.376,3.727,1.792,0.724,4.031,0.9633,39.83,14.59,0.38095238095238093,0.2641014739229025,0.3333333333333333,0.26746727470493686,True,True,True,True,False,False
GRB170724543,19.2,4.419,4.608,0.923,4.3595,0.9964,49.56,5.25,0.05333333333333334,0.012275,0.24,0.07322695352867192,False,True,True,True,False,False
GRB170726249,1.792,0.923,0.768,0.362,4.742,0.9225,-34.0,2.83,0.2857142857142857,0.14716198979591838,0.42857142857142855,0.2992241175342288,True,True,True,True,False,False
GRB170726794,78.08,1.864,29.696,2.187,10.0446,1.3802,6.62,3.45,0.06885245901639343,0.0016437113679118518,0.38032786885245906,0.02944458146803733,False,True,True,True,True,False
GRB170727841,19.2,3.974,9.472,2.187,3.5122,1.0142,-61.84,8.89,0.10666666666666667,0.02207777777777778,0.49333333333333335,0.15297394928994246,False,True,True,True,False,False
GRB170728961,46.336,0.81,18.432,0.81,23.0573,1.4288,70.1222,0.04,0.005524861878453039,9.658015628338574e-05,0.39779005524861877,0.018813308730022942,False,True,True,False,False,False
GRB170730133,6.656,0.923,2.048,0.362,10.4831,1.5691,-29.75,4.23,0.2692307692307693,0.03733473557692308,0.3076923076923077,0.0691269054707172,False,False,True,True,False,False
GRB170731751,90.112,2.36,42.496,1.086,5.4479,1.3594,64.28,6.3,0.40909090909090917,0.010713939824380167,0.4715909090909091,0.017256441787383864,False,False,True,True,False,False
GRB170801690,10.24,2.896,2.816,0.724,4.1499,1.155,-41.75,9.13,0.35000000000000003,0.098984375,0.27499999999999997,0.10510775169002536,False,False,True,True,False,False
GRB170802638,2.24,0.143,0.192,0.091,37.895,1.5982,-39.21,2.05,0.8857142857142857,0.05654336734693877,0.0857142857142857,0.040991861862605505,True,False,True,False,False,False
GRB170803172,6.656,3.338,4.096,1.448,4.9458,1.3506,23.97,13.3,0.07692307692307693,0.03857710798816569,0.6153846153846154,0.37758645958202364,True,True,True,True,True,True
GRB170803415,66.816,2.636,25.088,0.923,9.5278,1.4496,-46.33,4.21,0.17241379310344826,0.006802004888360417,0.37547892720306514,0.020254892834158163,False,True,True,True,False,False
GRB170803729,3.584,0.32,1.28,0.231,16.1705,1.1411,-16.312,0.001,0.08928571428571429,0.007971938775510204,0.35714285714285715,0.07190990368310442,True,True,True,False,False,False
GRB170804911,26.368,2.187,9.984,0.572,8.6167,1.7967,34.14,3.86,0.33009708737864074,0.02737872914506551,0.3786407766990291,0.03816882753987981,False,False,True,True,True,False
GRB170805901,25.856,4.375,21.248,0.923,4.6578,1.4087,36.38,13.47,0.0495049504950495,0.008376553156553277,0.8217821782178217,0.14355990600872381,False,True,True,True,True,False
GRB170808065,4.352,0.81,1.792,0.572,8.8965,1.6212,62.29,2.0,0.4117647058823529,0.07663819204152249,0.4117647058823529,0.15214553048628748,False,False,True,True,False,False
GRB170808936,17.664,0.572,8.704,0.362,202.051,3.1044,2.18,0.34,0.21739130434782605,0.007039618777567736,0.49275362318840576,0.025973043462323753,False,False,True,False,True,False
GRB170810918,136.96,14.954,55.552,1.145,4.5617,1.1324,3.6603,0.0005,0.16448598130841122,0.01795942877107171,0.405607476635514,0.04506849653206429,False,True,True,True,True,False
GRB170813051,111.872,4.871,34.816,3.415,4.1053,0.9631,-5.4908,0.0008,0.07322654462242563,0.003188344705161571,0.3112128146453089,0.03339834169506755,False,True,True,True,True,False
GRB170816258,61.44,8.816,43.008,1.95,5.4847,1.8182,-15.61,4.04,0.21250000000000002,0.03049153645833334,0.7000000000000001,0.10533781920107883,False,True,True,True,False,False
GRB170816599,1.6,0.143,0.192,0.091,26.5651,1.5493,12.853,0.5,0.04,0.0035749999999999988,0.12,0.057877381160519,True,True,True,False,True,False
GRB170817529,2.048,0.466,1.28,0.405,3.7333,0.9257,-23.3815,0.0,0.0625,0.014221191406250002,0.625,0.24357921902012428,True,True,True,True,False,False
GRB170817908,2.624,0.181,1.28,0.181,10.3739,1.612,50.07,3.69,0.17073170731707316,0.011776844140392623,0.4878048780487805,0.07674797537775968,True,True,True,True,False,False
GRB170818137,0.576,2.519,0.192,0.181,14.2539,1.5469,6.35,11.54,0.0,0.0,0.33333333333333337,1.4912387111837104,True,True,True,False,True,False
GRB170821265,52.992,12.312,16.384,1.145,4.2013,1.1739,19.11,3.96,0.07729468599033817,0.017958412098298675,0.3091787439613527,0.07501291224857337,False,True,True,True,True,False
GRB170825307,6.656,0.923,3.328,0.362,6.4646,1.1691,-26.17,3.2,0.19230769230769232,0.026667668269230775,0.5,0.08812162101216686,False,True,True,True,False,False
GRB170825500,7.168,0.572,1.792,0.362,35.7602,2.0789,20.12,3.76,0.39285714285714285,0.03134964923469387,0.25,0.05429980704579766,False,False,True,False,True,False
GRB170825784,65.024,7.331,18.432,0.572,6.3809,1.3584,-48.72,2.21,0.46456692913385833,0.052376663347076705,0.28346456692913385,0.03314721174370819,False,False,True,True,False,False
GRB170826369,0.256,0.091,0.096,0.045,16.179,1.771,21.074,0.856,0.5,0.17773437500000003,0.375,0.2206085812778434,True,False,True,False,True,False
GRB170826819,11.008,0.724,5.888,0.572,35.926,2.2806,-31.8,1.0,0.16279069767441862,0.01070680097349919,0.5348837209302326,0.06275083772949465,False,True,True,False,False,False
GRB170827818,0.832,0.405,0.192,0.143,6.636,1.0209,-65.38,6.46,0.5384615384615385,0.26211168639053256,0.23076923076923078,0.20532863607891758,True,False,True,True,False,False
GRB170829414,51.457,2.064,32.001,1.379,6.5769,1.0137,-28.23,3.18,0.22885127387916124,0.009179490240134263,0.6218978953300813,0.03661209856916692,False,False,True,True,False,False
GRB170829674,81.152,4.636,35.328,0.923,5.619,1.1405,40.65,3.56,0.031545741324921134,0.0018021251082208003,0.4353312302839117,0.027346752489361716,False,True,True,True,True,False
GRB170830069,216.835,4.29,160.003,1.864,5.9975,1.0408,18.31,4.62,0.09208845435469366,0.0018219358921836226,0.7379020914520257,0.016942028740082868,False,True,False,True,True,False
GRB170830135,117.25,2.318,83.457,1.056,9.044,1.8342,-2.0,0.09,0.04366737739872068,0.0008632919472088234,0.7117867803837953,0.01670722910932331,False,True,True,True,True,False
GRB170830328,14.592,1.557,4.096,0.362,9.5745,1.9502,32.41,4.07,0.17543859649122806,0.018719702216066482,0.2807017543859649,0.03889133945606552,False,True,True,True,True,False
GRB170831179,57.345,8.738,19.712,0.923,30.707,1.6909,49.8,1.61,0.45534920219722735,0.06938427637630783,0.34374400558025986,0.05479558539512643,False,False,True,False,False,False
GRB170901007,5.888,2.673,2.304,0.724,4.4768,1.172,-1.6,18.35,0.08695652173913043,0.039476016068052934,0.3913043478260869,0.21604709811730594,True,True,True,True,False,False
GRB170901255,8.96,1.28,2.048,1.145,5.0886,1.111,-13.23,7.62,0.3999999999999999,0.05714285714285713,0.22857142857142856,0.1318959898808447,False,False,True,True,False,False
