name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB230827256,11.005,2.318,4.352,0.724,21.8403,3.4934,54.4633,0.0001,0.1393003180372558,0.029341039273998993,0.39545661063153115,0.10614263864305855,False,True,True,False,False,False
GRB221205022,49.152,2.896,17.92,1.379,3.8725,0.9475,54.51,7.67,0.203125,0.011967976888020832,0.36458333333333337,0.03533499821866616,False,True,True,True,False,False
GRB230321100,6.912,0.724,2.56,0.362,9.2502,1.3037,53.99,1.0,0.22222222222222224,0.02327674897119342,0.3703703703703704,0.06517605170975803,False,True,True,True,False,False
GRB250527582,27.136,1.28,20.992,1.145,4.0347,1.3708,54.13,11.19,0.056603773584905655,0.0026699893200427195,0.7735849056603774,0.05578455454786658,False,True,False,True,False,False
GRB250620672,31.806,1.492,19.456,1.448,73.3749,3.1206,54.96,1.0,0.06630824372759857,0.0031104791436074026,0.6117084826762246,0.053814611436372436,False,True,True,False,False,False
GRB231204833,44.801,4.615,7.424,0.572,7.8783,1.0211,54.65,2.37,0.0457132653288989,0.004708973449094182,0.16571058681725853,0.02131658463014248,False,True,True,True,False,False
GRB250529157,102.658,0.362,51.457,0.81,15.5008,1.3113,54.74,4.23,0.25686259229675235,0.0009057672895577971,0.5012468585010423,0.008085829210315735,False,False,True,False,False,False
GRB251025964,44.032,5.221,17.408,1.448,7.0163,1.4248,54.9,2.21,0.023255813953488375,0.002757508281503516,0.39534883720930236,0.057262098303869614,False,True,True,True,False,False
GRB250523602,10.237,0.36,6.656,0.362,12.2266,1.1098,55.21,3.03,0.17475822995018073,0.006145644503474167,0.650190485493797,0.042110234642777994,False,True,True,False,False,False
GRB230805684,0.384,0.834,0.064,0.072,6.9804,1.1248,55.25,12.67,0.0,0.0,0.16666666666666666,0.4076581498028642,True,True,True,True,False,False
GRB230904853,5.632,1.864,2.048,1.379,5.9682,1.1005,55.24,3.92,0.045454545454545456,0.015043904958677688,0.36363636363636365,0.2728302782842246,False,True,True,True,False,False
GRB230130204,1.792,1.864,1.024,0.572,3.3311,1.2031,55.75,6.27,0.2857142857142857,0.2971938775510204,0.5714285714285714,0.6746726342664261,True,True,True,True,False,False
GRB241206505,30.782,2.072,18.688,0.724,9.256,1.2432,55.99,5.15,0.12672990708855825,0.008530451805844087,0.6071080501591839,0.047150894212600165,False,True,True,True,False,False
GRB221206586,0.384,0.181,0.192,0.143,10.1164,1.6089,56.82,6.21,0.16666666666666666,0.07855902777777778,0.5,0.4407066419882218,True,True,True,True,False,False
GRB231030832,10.752,0.362,2.816,0.362,27.7181,1.8187,56.47,1.12,0.09523809523809523,0.0032064909297052154,0.26190476190476186,0.03480372285681269,False,True,True,False,False,False
GRB251003082,9.728,2.862,4.096,0.724,2.806,0.7921,56.4908,0.0006,0.2105263157894737,0.0619373268698061,0.4210526315789474,0.14451267258240735,False,True,True,True,False,False
GRB251010739,17.664,1.846,4.352,0.572,5.3737,1.38,56.56,4.5,0.14492753623188404,0.015145846460827558,0.24637681159420288,0.04137107978167562,False,True,True,True,False,False
GRB240414098,82.176,4.128,28.416,1.379,3.9863,0.9105,56.727,0.05,0.4236760124610591,0.021282790345590587,0.34579439252336447,0.02415240212904423,False,False,True,True,False,False
GRB260127835,1.024,0.707,0.064,0.143,21.897,1.9717,56.88,5.21,0.875,0.6041259765625,0.0625,0.14616349998062886,True,False,True,False,False,False
GRB250602128,14.592,0.81,3.328,0.572,8.7595,1.5703,56.9,0.4,0.03508771929824561,0.0019477146814404433,0.22807017543859648,0.04119326275642744,False,True,True,True,False,False
GRB231017337,4.8,0.373,1.088,0.143,7.792,1.5629,57.16,5.66,0.26666666666666666,0.020722222222222225,0.22666666666666668,0.034609138743515434,False,False,True,True,False,False
GRB240829058,11.52,0.81,4.352,0.572,19.4719,1.5867,57.28,1.0,0.13333333333333333,0.009375,0.3777777777777778,0.056311319885964155,False,True,True,False,False,False
GRB250813074,18.944,2.415,7.68,2.996,3.1565,1.1817,57.28,3.06,0.16216216216216217,0.020672594046749457,0.40540540540540543,0.1663806036234629,False,True,True,True,False,False
GRB231215408,16.128,0.572,5.632,0.362,25.6561,1.9839,57.6465,0.001,0.2222222222222222,0.007881393298059963,0.3492063492063492,0.025635658750933713,False,False,True,False,False,False
GRB251125850,15.04,1.95,3.328,0.572,8.2997,1.2589,57.55,3.08,0.6255319148936171,0.08110287460389318,0.22127659574468087,0.04763938727937592,False,False,True,True,False,False
GRB241026946,16.384,1.557,6.4,0.572,8.7879,1.0709,57.98,0.05,0.0625,0.005939483642578126,0.390625,0.050959605515652415,False,True,True,True,False,False
GRB231219717,7.936,1.81,4.096,1.056,3.3835,0.692,58.0,14.25,0.06451612903225806,0.014714490114464102,0.5161290322580645,0.17766035992783485,False,True,True,True,False,False
GRB250309029,2.24,0.41,1.536,1.0,2.0427,0.901,58.02,22.86,0.28571428571428564,0.05229591836734693,0.6857142857142856,0.46373621889644123,True,False,True,True,False,False
GRB221004622,1.536,0.815,0.64,0.231,3.64,1.0866,57.71,9.97,0.3333333333333333,0.17686631944444445,0.4166666666666667,0.2673854679170897,True,True,True,True,False,False
GRB231230062,17.152,1.379,11.776,1.639,16.7877,7.4887,58.12,0.05,0.13432835820895522,0.01079983710180441,0.6865671641791045,0.11035469600288844,False,True,True,True,False,False
GRB250107482,1.088,0.41,0.256,0.181,5.4618,1.0787,59.59,25.93,0.058823529411764705,0.022166955017301034,0.23529411764705882,0.18851453465113716,True,True,True,True,False,False
GRB230808451,62.465,13.968,17.408,3.692,10.9554,1.245,58.51,2.2,0.2950772432562234,0.06598317351801695,0.2786840630753222,0.08588874341401712,False,False,True,True,False,False
GRB230903440,122.114,2.064,29.953,1.145,5.3357,1.1281,58.47,4.61,0.07337406030430582,0.0012401858957047285,0.2452871906579098,0.010252168862599251,False,True,True,True,False,False
GRB251016999,7.104,0.286,2.048,0.143,40.9085,2.1234,59.6,1.0,0.18918918918918917,0.007616569271974676,0.2882882882882883,0.02323576657869884,False,True,True,False,False,False
GRB250610966,42.753,2.111,23.552,0.81,7.9807,1.0079,59.74,2.5300000000000002,0.2095759361916123,0.010348158054417083,0.5508853179893809,0.03314875350965812,False,True,True,True,False,False
GRB250816063,0.704,0.143,0.192,0.091,30.9007,1.6749,58.87,3.04,0.18181818181818182,0.036931818181818184,0.27272727272727276,0.1406321738298733,True,True,True,False,False,False
GRB250327313,161.283,8.464,43.009,2.111,7.0213,1.0253,61.595,0.05,0.09841086785340056,0.005164521899463567,0.26666790672296525,0.019161496542898292,False,True,True,True,False,False
GRB240804796,52.736,3.974,19.712,0.923,7.9112,1.8014,59.76,3.71,0.37378640776699035,0.02816723271514753,0.3737864077669903,0.033162066371042104,False,False,True,True,False,False
GRB230430196,12.032,2.721,5.12,1.056,3.555,0.8601,60.55,15.14,0.0851063829787234,0.019246548211860573,0.425531914893617,0.13024440002680285,False,True,True,True,False,False
GRB250216848,4.608,1.557,1.536,0.572,2.7137,0.6077,60.24,12.69,0.05555555555555556,0.01877170138888889,0.33333333333333337,0.1676135539291758,True,True,True,True,False,False
GRB221110619,36.352,3.125,15.872,2.064,3.6582,0.8633,61.43,5.65,0.1267605633802817,0.010896972946835946,0.4366197183098592,0.06806293395388313,False,True,True,True,False,False
GRB230128950,119.042,3.125,45.313,0.362,8.1405,1.5136,61.73,6.27,0.24731607331866062,0.0064923533636936075,0.380647166546261,0.010444931294269034,False,False,True,True,False,False
GRB260120750,6.656,1.305,2.304,0.572,7.5783,1.282,61.912,0.05,0.11538461538461539,0.022622734837278106,0.34615384615384615,0.10950500942838264,False,True,True,True,False,False
GRB250331243,8.96,1.81,4.096,0.724,3.5179,1.0967,62.306,0.083,0.0857142857142857,0.017315051020408163,0.45714285714285713,0.12270767806791909,False,True,True,True,False,False
GRB250128440,23.296,2.828,9.472,2.611,5.7872,1.6141,62.34,5.42,0.07692307692307693,0.009338017751479289,0.4065934065934066,0.12246630944870827,False,True,True,True,False,False
GRB240320729,4.864,3.083,2.816,0.923,4.2787,0.9952,63.36,14.52,0.10526315789473685,0.0667200484764543,0.5789473684210527,0.4131213733930518,True,True,True,True,False,False
GRB260101039,27.392,0.572,19.2,0.572,11.459,1.3378,63.5917,0.0,0.205607476635514,0.004293497248668006,0.7009345794392523,0.025500937488504894,False,False,True,False,False,False
GRB240502906,0.768,0.373,0.32,0.143,11.9214,2.6398,66.3,8.19,0.08333333333333333,0.040473090277777776,0.4166666666666667,0.27499352735443733,True,True,True,True,False,False
GRB221221944,7.424,0.769,3.584,0.362,16.7332,1.889,63.4,2.74,0.13793103448275862,0.014287306777645661,0.48275862068965514,0.06984390213836339,False,True,True,False,False,False
GRB251102086,62.206,1.863,14.08,0.572,7.3714,0.9467,63.86,2.18,0.08635822910973219,0.0025863321999715634,0.22634472558917146,0.011423853993594834,False,True,True,True,False,False
GRB260130562,0.496,0.48,0.048,0.023,26.6106,1.436,64.17,1.6,0.03225806451612903,0.03121748178980229,0.0967741935483871,0.104503814155242,True,True,True,False,False,False
GRB250521563,5.952,0.59,2.624,2.116,6.7676,1.2846,65.63,16.05,0.053763440860215055,0.005329373337958144,0.44086021505376344,0.3581866281165454,False,True,True,True,False,False
GRB250620337,12.416,1.361,11.136,0.272,41.1554,27.5077,65.85,6.17,0.03608247422680412,0.003955238999893719,0.8969072164948453,0.10072710837037745,False,True,False,False,False,False
GRB230301278,12.288,2.862,4.352,1.145,4.1291,1.4639,68.3,3.01,0.10416666666666667,0.024261474609375,0.3541666666666667,0.1244468274698009,False,True,True,True,False,False
GRB230826814,37.377,2.429,9.472,0.923,8.0893,2.0594,66.125,0.05,0.11643524092356262,0.007566717505506958,0.2534178773042245,0.02968213781416414,False,True,True,True,False,False
GRB240726339,0.448,0.32,0.256,0.286,4.4572,1.0093,66.75,10.53,0.2857142857142857,0.20408163265306123,0.5714285714285714,0.7577220408542807,True,True,True,True,False,False
GRB230308564,0.576,0.091,0.32,0.091,72.0033,1.7507,68.46,1.17,0.11111111111111112,0.017554012345679014,0.5555555555555556,0.18072961860143077,True,True,True,False,False,False
GRB250520442,11.52,2.36,6.4,0.724,4.9902,1.0265,68.67,4.33,0.08888888888888889,0.018209876543209876,0.5555555555555556,0.13001108745534237,False,True,True,True,False,False
GRB230320884,14.592,0.81,3.84,0.572,15.0504,2.7708,68.88,2.59,0.08771929824561403,0.004869286703601108,0.2631578947368421,0.041832943851039854,False,True,True,False,False,False
GRB230525449,0.112,0.08,0.016,0.023,25.4102,1.4971,69.35,6.75,0.5714285714285714,0.40816326530612246,0.14285714285714285,0.229311762277982,True,True,True,False,False,False
GRB231115650,0.032,0.036,0.016,0.023,11.0564,0.9992,69.6801,0.0333,0.0,0.0,0.5,0.9126926166568896,True,True,True,False,False,False
GRB230916144,8.704,2.996,4.608,1.81,12.3411,4.2672,69.93,7.96,0.20588235294117643,0.07086667387543251,0.5294117647058822,0.27649704230845584,False,True,True,True,False,False
GRB221121274,40.704,1.557,16.64,0.572,12.3637,1.2877,71.09,1.11,0.11949685534591195,0.004570966091135635,0.4088050314465409,0.021024022226110918,False,True,True,False,False,False
GRB240209263,5.376,2.919,1.536,0.923,4.9548,1.505,70.49,9.13,0.23809523809523805,0.12927827380952378,0.2857142857142857,0.23139499654740142,True,True,True,True,False,False
GRB250529457,49.665,2.521,16.896,0.572,6.4863,1.9288,71.61,2.88,0.10824524312896405,0.005494538566961006,0.3401993355481728,0.020756876001314557,False,True,True,True,False,False
GRB230701025,24.832,4.891,14.848,1.145,4.2,1.1137,72.91,3.96,0.16494845360824742,0.032488840471888616,0.5979381443298969,0.1264767726264403,False,True,True,True,False,False
GRB230210260,32.512,6.276,13.312,1.493,6.8134,2.7571,72.96,8.92,0.10236220472440946,0.01975963326926654,0.4094488188976378,0.09141047213314477,False,True,True,True,False,False
GRB240415269,9.984,1.086,4.096,0.572,9.1409,1.6343,73.169,0.05,0.3076923076923077,0.03346893491124261,0.41025641025641024,0.07262057352392019,False,False,True,True,False,False
GRB230727460,14.592,2.064,8.704,0.362,13.8887,1.6732,73.65,1.2,0.07017543859649122,0.009926131117266852,0.5964912280701754,0.08794371055757019,False,True,True,False,False,False
GRB260212742,9.664,0.537,7.936,0.362,30.7196,2.8176,74.09,1.1400000000000001,0.09933774834437087,0.005519905925178721,0.8211920529801324,0.05903690251444706,False,True,False,False,False,False
GRB230913331,12.032,2.187,3.584,0.724,3.4334,0.8854,74.484,0.0833,0.2553191489361702,0.04640815980081485,0.2978723404255319,0.08094580352067837,False,False,True,True,False,False
GRB240604936,40.192,2.29,22.272,1.639,9.4855,2.8103,74.38,2.07,0.07006369426751592,0.003991984968964258,0.554140127388535,0.05157325442919271,False,True,True,True,False,False
GRB241229067,5.888,1.864,1.792,0.362,7.8609,1.1861,74.714,0.05,0.4347826086956522,0.13764177693761817,0.30434782608695654,0.1142938645754906,False,False,True,True,False,False
GRB240929826,13.312,0.923,4.352,0.362,18.121,1.7148,75.01,1.38,0.15384615384615385,0.01066706730769231,0.326923076923077,0.03540202450129203,False,True,True,False,False,False
GRB230314119,46.849,5.661,18.432,0.81,4.1738,0.8033,74.84,4.61,0.03825054963819932,0.004622006051395897,0.39343422485005014,0.05058697234314535,False,True,True,True,False,False
GRB240611444,58.88,2.919,42.752,1.145,4.274,1.0844,75.94,8.32,0.08260869565217391,0.004095359758979206,0.7260869565217392,0.040913028693613025,False,True,True,True,False,False
GRB230116575,39.425,1.086,22.273,0.923,17.143,1.503,76.0,1.41,0.2272669625871909,0.006260289698660478,0.5649461001902346,0.028111844251897916,False,False,True,False,False,False
GRB250512501,19.456,1.864,10.496,1.305,7.1338,1.8544,76.7,9.49,0.14473684210526316,0.013866646468144046,0.5394736842105263,0.0846775896061229,False,True,True,True,False,False
GRB240821721,67.329,0.922,37.121,0.724,6.8514,0.8562,77.4,3.2800000000000002,0.03041779916529282,0.0004165398391540047,0.551337462311931,0.013138984930864005,False,True,True,True,False,False
GRB250504836,230.917,0.923,113.154,0.923,7.5132,1.1236,85.11,4.06,0.2583135931958236,0.0010325071195266924,0.4900202237167467,0.004451205230206019,False,False,True,True,False,False
GRB230328621,18.88,1.557,5.632,0.362,17.3236,1.2842,80.0095,0.005,0.11864406779661019,0.009784365124964093,0.2983050847457627,0.031190155472171868,False,True,True,False,False,False
GRB241030242,165.635,1.28,36.865,0.362,26.1137,1.7122,80.439,0.05,0.6136021976031636,0.004741816723108337,0.22256769402602108,0.002781154289158336,False,False,True,False,False,False
GRB231220674,5.12,0.81,2.816,0.362,6.6872,1.7729,82.29,5.04,0.05,0.007910156250000001,0.5499999999999999,0.11211588239225843,False,True,True,True,False,False
GRB240830177,0.704,1.012,0.192,0.405,3.9968,1.4018,82.41,13.49,0.18181818181818182,0.2613636363636364,0.27272727272727276,0.6961691056653199,True,True,True,True,False,False
GRB241025067,123.906,2.29,27.904,1.145,4.0683,0.8252,83.566,0.05,0.13222927057608186,0.0024438286250805246,0.22520297644988943,0.010134951810672994,False,True,True,True,False,False
GRB231104075,37.121,1.81,4.864,0.362,94.4038,2.5783,83.791,0.05,0.04827456156892324,0.002353841664819134,0.13103095282993452,0.011658418086146963,False,True,True,False,False,False
GRB220915400,21.504,3.338,8.192,1.379,4.7527,1.8326,84.13,6.48,0.5119047619047619,0.07946140695861677,0.38095238095238093,0.08723065909291988,False,False,True,True,False,False
GRB230405627,40.704,5.177,16.128,1.28,7.6499,2.0707,85.52,4.19,0.2138364779874214,0.027197116905976818,0.39622641509433965,0.05940123288082724,False,True,True,True,False,False
GRB250326552,5.12,3.125,2.048,0.572,4.4908,0.9024,85.74,8.19,0.1,0.06103515625,0.4,0.268487846795629,True,True,True,True,False,False
